date_heure_dernier_changement,date_heure_creation,departement,latitude,longitude,id,direction,equipement,date_installation,type,emplacement,route,longueur_troncon_km,vitesse_poids_lourds_kmh,vitesse_vehicules_legers_kmh
2018-06-28T12:25:29Z,2018-06-28T11:07:27Z,83,43.11008,5.96905,13298,Ouest vers Est,MORPHO,2011-05-06T00:00:00Z,Radar feu rouge,TOULON,,,,
2018-06-28T12:25:29Z,2018-06-28T11:07:27Z,83,43.11379,5.95812,13299,Ouest vers Est,MORPHO,2011-01-05T00:00:00Z,Radar feu rouge,TOULON,,,,
2018-06-28T12:25:29Z,2018-06-28T11:07:27Z,83,43.42589,6.72794,13300,Sud-Est vers Nord-Ouest,MORPHO,2011-01-05T00:00:00Z,Radar feu rouge,FREJUS,,,,
2018-06-28T12:25:29Z,2018-06-28T11:07:27Z,83,43.42677,6.72699,13301,Nord Ouest vers Sud EST,MORPHO,2011-01-05T00:00:00Z,Radar feu rouge,FREJUS,,,,
2018-06-28T12:25:29Z,2018-06-28T11:07:27Z,83,43.43592,6.73045,13302,Nord-Est vers Sud-Ouest,MORPHO,2011-01-05T00:00:00Z,Radar feu rouge,FREJUS,,,,
2018-06-28T12:25:29Z,2018-06-28T11:07:27Z,83,43.43448,6.75841,13303,Est vers Ouest,MORPHO,2011-01-10T00:00:00Z,Radar feu rouge,FREJUS,,,,
2018-06-28T12:25:35Z,2018-06-28T11:07:33Z,83,43.43455,6.75722,13304,Ouest vers Est,MORPHO,2011-01-10T00:00:00Z,Radar feu rouge,FREJUS,,,,
2018-06-28T12:25:35Z,2018-06-28T11:07:33Z,83,43.11039,5.96927,13305,Est vers Ouest,MORPHO,2011-04-28T00:00:00Z,Radar feu rouge,TOULON,,,,
2018-06-28T12:25:35Z,2018-06-28T11:07:33Z,83,43.505,6.4825,13306,nord-ouest vers sud-est,MORPHO,2012-12-20T00:00:00Z,Radar feu rouge,TRANS EN PROVENCE,,,,
2018-06-28T12:25:35Z,2018-06-28T11:07:33Z,83,43.50357,6.48352,13307,Trans en Provence vers Draguignan,MORPHO,2012-12-20T00:00:00Z,Radar feu rouge,TRANS EN PROVENCE,,,,
2018-06-28T12:25:35Z,2018-06-28T11:07:33Z,83,43.12167,5.94097,13308,La Farlède vers La Seyne sur Mer,MORPHO,2012-04-05T00:00:00Z,Radar feu rouge,TOULON,,,,
2018-06-28T12:25:35Z,2018-06-28T11:07:33Z,83,43.12836,6.00919,13309,LA CRAU vers TOULON,MORPHO,2012-04-06T00:00:00Z,Radar feu rouge,LA GARDE,,,,
2018-06-28T12:25:35Z,2018-06-28T11:07:33Z,83,43.5221,6.46612,13310,Boulevard Jean Mermoz vers boulevard Saint Exupéry (Est vers Ouest),MORPHO,2012-08-10T00:00:00Z,Radar feu rouge,DRAGUIGNAN,,,,
2018-06-28T12:25:35Z,2018-06-28T11:07:33Z,83,43.14304,5.98846,13311,vers route des Favières (D46)  Est vers Ouest,MORPHO,2012-08-10T00:00:00Z,Radar feu rouge,LA VALETTE DU VAR,,,,
2018-06-28T12:25:35Z,2018-06-28T11:07:33Z,83,43.13677,5.98734,13312,Avenue de la Coupiane  Nord vers Sud,MORPHO,2012-09-14T00:00:00Z,Radar feu rouge,LA VALETTE DU VAR,,,,
2018-06-28T12:25:35Z,2018-06-28T11:07:33Z,83,43.1365,5.98569,13313,Nord vers sud,MORPHO,2012-08-10T00:00:00Z,Radar feu rouge,LA VALETTE DU VAR,,,,
2018-06-28T12:25:35Z,2018-06-28T11:07:33Z,83,43.12155,5.94077,13314,La Farlède vers La Seyne sur Mer,MORPHO,2012-04-06T00:00:00Z,Radar feu rouge,TOULON,,,,
2018-06-28T12:25:35Z,2018-06-28T11:07:33Z,83,43.11793,6.12852,13315,Nord vers Sud,MORPHO,2012-11-23T00:00:00Z,Radar feu rouge,HYERES,,,,
2018-06-28T12:25:35Z,2018-06-28T11:07:33Z,83,43.11838,6.13148,13316,Vers l'Avenue Léopold Ritondale,MORPHO,2012-10-03T00:00:00Z,Radar feu rouge,HYERES,,,,
2018-06-28T12:25:35Z,2018-06-28T11:07:33Z,84,43.83186,5.0395,13317,Cavaillon vers Plan d'Orgon,MORPHO,2009-11-07T00:00:00Z,Radar feu rouge,CAVAILLON,,,,
2018-06-28T12:25:35Z,2018-06-28T11:07:33Z,84,44.06034,5.04881,13318,Carpentras vers Aubignan,MORPHO,2009-11-07T00:00:00Z,Radar feu rouge,CARPENTRAS,,,,
2018-06-28T12:25:35Z,2018-06-28T11:07:33Z,84,43.86801,5.14308,13319,Robion vers Gordes,MORPHO,2009-12-18T00:00:00Z,Radar feu rouge,MAUBEC,,,,
2018-06-28T12:25:35Z,2018-06-28T11:07:33Z,84,43.9922,4.86416,13320,Avignon vers Orange,MORPHO,2010-02-17T00:00:00Z,Radar feu rouge,SORGUES,,,,
2018-06-28T12:25:35Z,2018-06-28T11:07:33Z,84,43.95334,4.81345,13321,Avignon vers Le Pontet,MORPHO,2009-11-03T00:00:00Z,Radar feu rouge,AVIGNON,,,,
2018-06-28T12:25:35Z,2018-06-28T11:07:33Z,84,43.9308,4.82525,13322,Carpentras vers Rognonas,MORPHO,2010-04-02T00:00:00Z,Radar feu rouge,AVIGNON,,,,
2018-06-28T12:25:35Z,2018-06-28T11:07:33Z,84,44.13865,4.80827,13323,Orange vers Piolenc,MORPHO,2010-02-05T00:00:00Z,Radar feu rouge,ORANGE,,,,
2018-06-28T12:25:35Z,2018-06-28T11:07:33Z,84,43.93195,4.82916,13324,Avignon vers Carpentras,MORPHO,2010-08-03T00:00:00Z,Radar feu rouge,AVIGNON,,,,
2018-06-28T12:25:35Z,2018-06-28T11:07:33Z,84,43.93211,4.82931,13325,Carpentras vers Avignon,MORPHO,2010-08-03T00:00:00Z,Radar feu rouge,AVIGNON,,,,
2018-06-28T12:25:35Z,2018-06-28T11:07:33Z,84,43.94043,4.836,13326,Montfavet vers Avignon,MORPHO,2010-07-23T00:00:00Z,Radar feu rouge,AVIGNON,,,,
2018-06-28T12:25:35Z,2018-06-28T11:07:33Z,84,43.93322,4.87256,13327,Montfavet vers Caumont,MORPHO,2010-07-23T00:00:00Z,Radar feu rouge,AVIGNON,,,,
2018-06-28T12:25:35Z,2018-06-28T11:07:33Z,84,43.96292,4.86028,13328,Avignon vers Vedène,MORPHO,2010-09-22T00:00:00Z,Radar feu rouge,LE PONTET,,,,
2018-06-28T12:25:35Z,2018-06-28T11:07:33Z,84,44.0545,5.04254,13329,Carpentras vers Avignon,MORPHO,2010-09-22T00:00:00Z,Radar feu rouge,CARPENTRAS,,,,
2018-06-28T12:25:35Z,2018-06-28T11:07:33Z,84,44.05396,5.04231,13330,Sud vers Nord,MORPHO,2010-09-22T00:00:00Z,Radar feu rouge,CARPENTRAS,,,,
2018-06-28T12:25:35Z,2018-06-28T11:07:33Z,84,43.93961,4.82101,13331,Avignon vers Cavaillon,MORPHO,2011-07-06T00:00:00Z,Radar feu rouge,AVIGNON,,,,
2018-06-28T12:25:35Z,2018-06-28T11:07:33Z,84,43.95166,4.83401,13332,Saint Saturnin Les Avignon vers Les Angles,MORPHO,2011-06-15T00:00:00Z,Radar feu rouge,AVIGNON,,,,
2018-06-28T12:25:35Z,2018-06-28T11:07:33Z,84,44.13536,4.81218,13333,Piolenc vers Courthézon,MORPHO,2011-08-22T00:00:00Z,Radar feu rouge,ORANGE,,,,
2018-06-28T12:25:35Z,2018-06-28T11:07:33Z,84,44.13645,4.80389,13334,CAMARET sur AIGUES vers CADEROUSSE,MORPHO,2011-12-08T00:00:00Z,Radar feu rouge,ORANGE,,,,
2018-06-28T12:25:35Z,2018-06-28T11:07:33Z,84,43.83845,5.04889,13335,Cheval-Blanc vers Caumont,MORPHO,2011-05-20T00:00:00Z,Radar feu rouge,CAVAILLON,,,,
2018-06-28T12:25:41Z,2018-06-28T11:07:38Z,84,43.95788,4.93408,13336,Pernes-les-Fontaines vers Saint-Saturnin-les-Avignon,MORPHO,2011-05-20T00:00:00Z,Radar feu rouge,ST SATURNIN LES AVIGNON,,,,
2018-06-28T12:25:41Z,2018-06-28T11:07:38Z,84,43.93614,4.78173,13337,Nîmes vers Marseille,MORPHO,2012-12-03T00:00:00Z,Radar feu rouge,AVIGNON,,,,
2018-06-28T12:25:41Z,2018-06-28T11:07:38Z,84,43.93553,4.7819,13338,Marseille vers Nîmes,MORPHO,2013-01-03T00:00:00Z,Radar feu rouge,AVIGNON,,,,
2018-06-28T12:25:41Z,2018-06-28T11:07:38Z,84,43.94717,4.81395,13339,Avignon vers Le Pontet,MORPHO,2012-12-03T00:00:00Z,Radar feu rouge,AVIGNON,,,,
2018-06-28T12:25:41Z,2018-06-28T11:07:38Z,07,44.63323,4.74498,13340,Nord vers Sud,AXIMUM,2013-07-19T00:00:00Z,Radar Passage à Niveau,MEYSSE,,,,
2018-06-28T12:25:41Z,2018-06-28T11:07:38Z,07,44.63175,4.74392,13341,Sud vers Nord,AXIMUM,2013-07-19T00:00:00Z,Radar Passage à Niveau,MEYSSE,,,,
2018-06-28T12:25:41Z,2018-06-28T11:07:38Z,09,42.93519,1.85019,13342,Vers Foix,AXIMUM,2010-07-19T00:00:00Z,Radar feu rouge,LAVELANET,,,,
2018-06-28T12:25:41Z,2018-06-28T11:07:38Z,11,43.20357,2.76119,13343,Carcassonne vers Narbonne,AXIMUM,2011-04-05T00:00:00Z,Radar feu rouge,LEZIGNAN CORBIERES,,,,
2018-06-28T12:25:41Z,2018-06-28T11:07:38Z,11,43.1876,2.54953,13344,Carcassonne vers Narbonne,AXIMUM,2011-04-05T00:00:00Z,Radar feu rouge,CAPENDU,,,,
2018-06-28T12:25:41Z,2018-06-28T11:07:38Z,11,43.21278,2.34516,13345,Toulouse vers Narbonne,AXIMUM,2011-04-06T00:00:00Z,Radar feu rouge,CARCASSONNE,,,,
2018-06-28T12:25:41Z,2018-06-28T11:07:38Z,11,43.21639,2.3526,13346,Narbonne vers Toulouse,AXIMUM,2011-04-05T00:00:00Z,Radar feu rouge,CARCASSONNE,,,,
2018-06-28T12:25:41Z,2018-06-28T11:07:38Z,11,43.20329,2.76218,13347,Narbonne Vers Carcassonne,AXIMUM,2011-04-05T00:00:00Z,Radar feu rouge,LEZIGNAN CORBIERES,,,,
2018-06-28T12:25:41Z,2018-06-28T11:07:38Z,11,43.21638,2.35645,13348,Narbonne vers Toulouse,AXIMUM,2011-04-20T00:00:00Z,Radar feu rouge,CARCASSONNE,,,,
2018-06-28T12:25:41Z,2018-06-28T11:07:38Z,13,43.64836,5.545,13349,MEYRARGUES vers PEYROLLES EN PROVENCE,AXIMUM,2015-12-01T00:00:00Z,Radar Passage à Niveau,MEYRARGUES,,,,
2018-06-28T12:25:41Z,2018-06-28T11:07:38Z,13,43.64836,5.54583,13350,PEYROLLES EN PROVENCE vers MEYRARGUES,AXIMUM,2015-12-01T00:00:00Z,Radar Passage à Niveau,PEYROLLES EN PROVENCE,,,,
2018-06-28T12:25:41Z,2018-06-28T11:07:38Z,16,45.65165,0.13139,13351,Linars vers Angoulème Centre,AXIMUM,2010-10-11T00:00:00Z,Radar feu rouge,ANGOULEME,,,,
2018-06-28T12:25:41Z,2018-06-28T11:07:38Z,16,45.6464,0.17321,13352,Soyaux vers Angoulême,AXIMUM,2010-10-11T00:00:00Z,Radar feu rouge,ANGOULEME,,,,
2018-06-28T12:25:41Z,2018-06-28T11:07:38Z,16,45.65336,0.14725,13353,Rue de Bordeaux vers Angoulême centre,AXIMUM,2010-10-20T00:00:00Z,Radar feu rouge,ANGOULEME,,,,
2018-06-28T12:25:41Z,2018-06-28T11:07:38Z,16,45.65085,0.18468,13354,Soyaux vers Angoulême,AXIMUM,2010-10-11T00:00:00Z,Radar feu rouge,ANGOULEME,,,,
2018-06-28T12:25:41Z,2018-06-28T11:07:38Z,16,45.65158,0.12756,13355,Angoulême centre vers Linars,AXIMUM,2010-10-11T00:00:00Z,Radar feu rouge,ANGOULEME,,,,
2018-06-28T12:25:41Z,2018-06-28T11:07:38Z,16,45.64568,0.15273,13356,Rue de Montmoreau vers Rue de Bordeaux,AXIMUM,2011-03-28T00:00:00Z,Radar feu rouge,ANGOULEME,,,,
2018-06-28T12:25:41Z,2018-06-28T11:07:38Z,16,45.67155,0.15949,13357,GOND PONTOUVRE vers MONTIGNAC,AXIMUM,2010-08-13T00:00:00Z,Radar feu rouge,GOND PONTOUVRE,,,,
2018-06-28T12:25:41Z,2018-06-28T11:07:38Z,16,45.67904,0.16341,13358,GOND PONTOUVRE vers RUELLE SUR TOUVRE,AXIMUM,2010-08-13T00:00:00Z,Radar feu rouge,GOND PONTOUVRE,,,,
2018-06-28T12:25:41Z,2018-06-28T11:07:38Z,16,45.67261,0.17396,13359,GOND PONTOUVRE vers CHAMPNIERS,AXIMUM,2010-08-13T00:00:00Z,Radar feu rouge,GOND PONTOUVRE,,,,
2018-06-28T12:25:41Z,2018-06-28T11:07:38Z,16,45.6768,0.21978,13360,RUELLE SUR TOUVRE vers ANGOULEME,AXIMUM,2010-09-07T00:00:00Z,Radar feu rouge,RUELLE SUR TOUVRE,,,,
2018-06-28T12:25:41Z,2018-06-28T11:07:38Z,16,45.68867,-0.3363,13361,Cognac vers Merpins,AXIMUM,2010-12-13T00:00:00Z,Radar feu rouge,COGNAC,,,,
2018-06-28T12:25:41Z,2018-06-28T11:07:38Z,16,45.67311,-0.30716,13362,COGNAC vers SEGONZAC,AXIMUM,2010-09-07T00:00:00Z,Radar feu rouge,CHATEAUBERNARD,,,,
2018-06-28T12:25:41Z,2018-06-28T11:07:38Z,16,45.67241,-0.30645,13363,Segonzac vers Cognac,AXIMUM,2010-09-17T00:00:00Z,Radar feu rouge,CHATEAUBERNARD,,,,
2018-06-28T12:25:41Z,2018-06-28T11:07:38Z,16,45.67392,-0.3285,13364,COGNAC vers BARBEZIEUX ST HILAIRE,AXIMUM,2010-09-07T00:00:00Z,Radar feu rouge,CHATEAUBERNARD,,,,
2018-06-28T12:25:41Z,2018-06-28T11:07:38Z,16,45.67315,-0.32857,13365,BARBEZIEUX ST HILAIRE vers COGNAC,AXIMUM,2010-09-17T00:00:00Z,Radar feu rouge,CHATEAUBERNARD,,,,
2018-06-28T12:25:41Z,2018-06-28T11:07:38Z,16,45.7362,0.38625,13366,Angoulême vers Limoges,AXIMUM,2010-11-12T00:00:00Z,Radar feu rouge,LA ROCHEFOUCAULD,,,,
2018-06-28T12:25:41Z,2018-06-28T11:07:38Z,16,45.74342,0.38744,13367,Angoulême vers Limoges,AXIMUM,2010-11-12T00:00:00Z,Radar feu rouge,LA ROCHEFOUCAULD,,,,
2018-06-28T12:25:47Z,2018-06-28T11:07:44Z,16,45.74396,0.38708,13368,Limoges vers Angoulême,AXIMUM,2010-11-12T00:00:00Z,Radar feu rouge,LA ROCHEFOUCAULD,,,,
2018-06-28T12:25:47Z,2018-06-28T11:07:44Z,16,45.74043,0.38746,13369,Angoulême vers Chasseneuil sur Bonnieure,AXIMUM,2010-11-12T00:00:00Z,Radar feu rouge,LA ROCHEFOUCAULD,,,,
2018-06-28T12:25:47Z,2018-06-28T11:07:44Z,16,45.74126,0.3874,13370,CHASSENEUIL vers ANGOULEME,AXIMUM,2010-11-12T00:00:00Z,Radar feu rouge,LA ROCHEFOUCAULD,,,,
2018-06-28T12:25:47Z,2018-06-28T11:07:44Z,16,45.88595,0.58245,13371,Avenue de la Gare vers la rue des Paleines,AXIMUM,2011-03-30T00:00:00Z,Radar feu rouge,ROUMAZIERES LOUBERT,,,,
2018-06-28T12:25:47Z,2018-06-28T11:07:44Z,16,45.88598,0.58375,13372,Limoges vers Chasseneuil sur Bonnieure,AXIMUM,2011-03-30T00:00:00Z,Radar feu rouge,ROUMAZIERES LOUBERT,,,,
2018-06-28T12:25:47Z,2018-06-28T11:07:44Z,16,45.67208,0.15921,13373,GOND PONTOUVRE vers ANGOULEME,AXIMUM,2010-08-13T00:00:00Z,Radar feu rouge,GOND PONTOUVRE,,,,
2018-06-28T12:25:47Z,2018-06-28T11:07:44Z,16,45.6468,0.17282,13374,Place Victor hugo vers Bld LIEDOT,AXIMUM,2010-10-11T00:00:00Z,Radar feu rouge,ANGOULEME,,,,
2018-06-28T12:25:47Z,2018-06-28T11:07:44Z,16,45.65341,0.1659,13375,Linars vers Angoulême centre,AXIMUM,2010-10-11T00:00:00Z,Radar feu rouge,ANGOULEME,,,,
2018-06-28T12:25:47Z,2018-06-28T11:07:44Z,17,46.1546,-1.1361,13376,Av. J.P. Sartre vers la rocade,AXIMUM,2011-01-05T00:00:00Z,Radar feu rouge,LA ROCHELLE,,,,
2018-06-28T12:25:47Z,2018-06-28T11:07:44Z,17,46.17298,-1.15026,13377,Av. du 11 novembre 1918 vers la rocade,AXIMUM,2011-01-28T00:00:00Z,Radar feu rouge,LA ROCHELLE,,,,
2018-06-28T12:25:47Z,2018-06-28T11:07:44Z,17,45.62432,-1.02376,13378,Av. de la Grandière vers Bd de la République,AXIMUM,2011-02-11T00:00:00Z,Radar feu rouge,ROYAN,,,,
2018-06-28T12:25:47Z,2018-06-28T11:07:44Z,17,45.62408,-1.02926,13379,Bd de la République vers Rue Gambetta,AXIMUM,2012-02-01T00:00:00Z,Radar feu rouge,ROYAN,,,,
2018-06-28T12:25:47Z,2018-06-28T11:07:44Z,17,46.15525,-1.13561,13380,Av. J.P. Sartre vers le centre ville,AXIMUM,2011-01-05T00:00:00Z,Radar feu rouge,LA ROCHELLE,,,,
2018-06-28T12:25:47Z,2018-06-28T11:07:44Z,17,46.17364,-1.15061,13381,Av. du 11 novembre 1918 vers le centre ville,AXIMUM,2011-01-05T00:00:00Z,Radar feu rouge,LA ROCHELLE,,,,
2018-06-28T12:25:47Z,2018-06-28T11:07:44Z,18,47.23838,2.03026,13382,VIERZON vers THENIOUX,AXIMUM,2013-05-06T00:00:00Z,Radar Passage à Niveau,VIERZON,,,,
2018-06-28T12:25:47Z,2018-06-28T11:07:44Z,19,45.15757,1.52408,13383,Centre ville vers Avenue Jean Charles RIVET,AXIMUM,2010-07-23T00:00:00Z,Radar feu rouge,BRIVE LA GAILLARDE,,,,
2018-06-28T12:25:47Z,2018-06-28T11:07:44Z,19,45.16086,1.53328,13384,Bld Anatole France vers Bld de Koenig,AXIMUM,2011-01-03T00:00:00Z,Radar feu rouge,BRIVE LA GAILLARDE,,,,
2018-06-28T12:25:47Z,2018-06-28T11:07:44Z,19,45.15726,1.52329,13385,Avenue Jean Charles RIVET vers Centre Ville,AXIMUM,2010-07-23T00:00:00Z,Radar feu rouge,BRIVE LA GAILLARDE,,,,
2018-06-28T12:25:47Z,2018-06-28T11:07:44Z,19,45.22979,1.42128,13386,Varetz vers Saint Aulaire,AXIMUM,2013-12-02T00:00:00Z,Radar Passage à Niveau,ALLASSAC,,,,
2018-06-28T12:25:47Z,2018-06-28T11:07:44Z,19,45.22957,1.42069,13387,Saint Aulaire vers Varetz,AXIMUM,2013-12-02T00:00:00Z,Radar Passage à Niveau,ALLASSAC,,,,
2018-06-28T12:25:47Z,2018-06-28T11:07:44Z,24,45.18631,0.70431,13388,Périgueux vers Bordeaux,AXIMUM,2010-04-12T00:00:00Z,Radar feu rouge,PERIGUEUX,,,,
2018-06-28T12:25:47Z,2018-06-28T11:07:44Z,24,45.19515,0.7033,13389,Angoulême vers Centre ville de Périgueux,AXIMUM,2010-03-24T00:00:00Z,Radar feu rouge,PERIGUEUX,,,,
2018-06-28T12:25:47Z,2018-06-28T11:07:44Z,24,45.18788,0.72969,13390,Périgueux vers Limoges,AXIMUM,2010-05-19T00:00:00Z,Radar feu rouge,PERIGUEUX,,,,
2018-06-28T12:25:47Z,2018-06-28T11:07:44Z,24,45.12933,1.22694,13391,BRIVE LA GAILLARDE vers PERIGUEUX,AXIMUM,2010-06-09T00:00:00Z,Radar feu rouge,LE LARDIN ST LAZARE,,,,
2018-06-28T12:25:47Z,2018-06-28T11:07:44Z,24,45.54226,0.97677,13392,Limoges vers Périgueux,AXIMUM,2010-06-02T00:00:00Z,Radar feu rouge,LA COQUILLE,,,,
2018-06-28T12:25:47Z,2018-06-28T11:07:44Z,27,48.74284,0.92666,13393,Sud Ouest vers Nord Est,AXIMUM,2014-10-27T00:00:00Z,Radar Passage à Niveau,VERNEUIL SUR AVRE,,,,
2018-06-28T12:25:47Z,2018-06-28T11:07:44Z,27,48.74316,0.92705,13394,Nord Est vers Sud Ouest,AXIMUM,2014-10-27T00:00:00Z,Radar Passage à Niveau,VERNEUIL SUR AVRE,,,,
2018-06-28T12:25:47Z,2018-06-28T11:07:44Z,30,43.7276,4.22063,13395,Lunel vers Nimes,AXIMUM,2010-02-02T00:00:00Z,Radar feu rouge,CODOGNAN,,,,
2018-06-28T12:25:47Z,2018-06-28T11:07:44Z,30,44.13407,4.07858,13396,La Grand Combe vers Alès,AXIMUM,2010-09-17T00:00:00Z,Radar feu rouge,ALES,,,,
2018-06-28T12:25:47Z,2018-06-28T11:07:44Z,30,43.79205,4.38122,13397,Vauvert vers Marguerittes,AXIMUM,2010-03-01T00:00:00Z,Radar feu rouge,CAISSARGUES,,,,
2018-06-28T12:25:47Z,2018-06-28T11:07:44Z,30,44.26198,4.64364,13398,Bourg St Andeol vers Bagnols sur Ceze,AXIMUM,2010-02-02T00:00:00Z,Radar feu rouge,PONT ST ESPRIT,,,,
2018-06-28T12:25:47Z,2018-06-28T11:07:44Z,30,44.17159,4.10532,13399,Saint Ambroix vers Alès,AXIMUM,2010-03-01T00:00:00Z,Radar feu rouge,ST JULIEN LES ROSIERS,,,,
2018-06-28T12:25:53Z,2018-06-28T11:07:49Z,30,43.82058,4.34006,13400,Nimes quartier Ouest vers Nîmes centre ville,AXIMUM,2010-02-02T00:00:00Z,Radar feu rouge,NIMES,,,,
2018-06-28T12:25:53Z,2018-06-28T11:07:49Z,30,43.82819,4.35223,13401,Nimes quartier Ouest vers Nîmes centre,AXIMUM,2010-02-02T00:00:00Z,Radar feu rouge,NIMES,,,,
2018-06-28T12:25:53Z,2018-06-28T11:07:49Z,30,44.11096,4.08042,13402,Alès vers St Christol les Alès,AXIMUM,2010-06-02T00:00:00Z,Radar feu rouge,ALES,,,,
2018-06-28T12:25:53Z,2018-06-28T11:07:49Z,30,43.826519,4.331583,13403,Nord vers Est,AXIMUM,2011-05-06T00:00:00Z,Radar feu rouge,NIMES,,,,
2018-06-28T12:25:53Z,2018-06-28T11:07:49Z,30,43.83747,4.32869,13404,Le Vigan vers Nîmes centre-ville,AXIMUM,2011-05-06T00:00:00Z,Radar feu rouge,NIMES,,,,
2018-06-28T12:25:53Z,2018-06-28T11:07:49Z,30,43.84199,4.38742,13405,Ouest vers Est,AXIMUM,2011-05-06T00:00:00Z,Radar feu rouge,NIMES,,,,
2018-06-28T12:25:53Z,2018-06-28T11:07:49Z,30,43.84966,4.37393,13406,Uzès vers Nîmes centre ville,AXIMUM,2011-04-01T00:00:00Z,Radar feu rouge,NIMES,,,,
2018-06-28T12:25:53Z,2018-06-28T11:07:49Z,30,44.13382,4.08315,13407,St Ambroix vers Alès centre ville,AXIMUM,2011-05-06T00:00:00Z,Radar feu rouge,ALES,,,,
2018-06-28T12:25:53Z,2018-06-28T11:07:49Z,30,43.83062,4.55928,13408,Nîmes vers Beaucaire,AXIMUM,2011-04-01T00:00:00Z,Radar feu rouge,JONQUIERES ST VINCENT,,,,
2018-06-28T12:25:53Z,2018-06-28T11:07:49Z,30,43.83064,4.56137,13409,Beaucaire vers Nîmes,AXIMUM,2011-04-01T00:00:00Z,Radar feu rouge,JONQUIERES ST VINCENT,,,,
2018-06-28T12:25:53Z,2018-06-28T11:07:49Z,30,43.93885,4.56413,13410,Nîmes vers Avignon,AXIMUM,2011-05-10T00:00:00Z,Radar feu rouge,REMOULINS,,,,
2018-06-28T12:25:53Z,2018-06-28T11:07:49Z,30,43.84183,4.31348,13411,Le Vigan vers Nîmes centre-ville,AXIMUM,2011-05-06T00:00:00Z,Radar feu rouge,NIMES,,,,
2018-06-28T12:25:53Z,2018-06-28T11:07:49Z,30,43.83714,4.34567,13412,Le Vigan vers Nîmes centre-ville,AXIMUM,2012-12-18T00:00:00Z,Radar feu rouge,NIMES,,,,
2018-06-28T12:25:53Z,2018-06-28T11:07:49Z,30,43.85468,4.39993,13413,Nîmes centre ville vers Poulx,AXIMUM,2011-04-01T00:00:00Z,Radar feu rouge,NIMES,,,,
2018-06-28T12:25:53Z,2018-06-28T11:07:49Z,30,44.10535,4.08202,13414,St Christol les Alès vers Alès centre-ville,AXIMUM,2011-06-02T00:00:00Z,Radar feu rouge,ALES,,,,
2018-06-28T12:25:53Z,2018-06-28T11:07:49Z,31,43.60503,1.47814,13415,Centre ville vers périphérique,AXIMUM,2010-02-02T00:00:00Z,Radar feu rouge,TOULOUSE,,,,
2018-06-28T12:25:53Z,2018-06-28T11:07:49Z,31,43.58659,1.40677,13416,Périphérique vers centre ville,AXIMUM,2010-01-26T00:00:00Z,Radar feu rouge,TOULOUSE,,,,
2018-06-28T12:25:53Z,2018-06-28T11:07:49Z,31,43.63303,1.43358,13417,Centre ville vers périphérique,AXIMUM,2010-01-11T00:00:00Z,Radar feu rouge,TOULOUSE,,,,
2018-06-28T12:25:53Z,2018-06-28T11:07:49Z,31,43.6088,1.45439,13418,Vers la gare,AXIMUM,2010-02-12T00:00:00Z,Radar feu rouge,TOULOUSE,,,,
2018-06-28T12:25:53Z,2018-06-28T11:07:49Z,31,43.55849,1.40241,13419,Toulouse vers Seysses,AXIMUM,2011-01-17T00:00:00Z,Radar feu rouge,TOULOUSE,,,,
2018-06-28T12:25:53Z,2018-06-28T11:07:49Z,31,43.55818,1.40154,13420,Bd Eisenhower vers A64 Chapitre,AXIMUM,2010-12-01T00:00:00Z,Radar feu rouge,TOULOUSE,,,,
2018-06-28T12:25:53Z,2018-06-28T11:07:49Z,31,43.61426,1.45043,13421,boulevard des Minimes vers boulevard Pierre Semard,AXIMUM,2012-12-18T00:00:00Z,Radar feu rouge,TOULOUSE,,,,
2018-06-28T12:25:53Z,2018-06-28T11:07:49Z,31,43.65913,1.41858,13422,Montauban vers Toulouse,AXIMUM,2011-04-04T00:00:00Z,Radar feu rouge,TOULOUSE,,,,
2018-06-28T12:25:53Z,2018-06-28T11:07:49Z,31,43.6504,1.4721,13423,l'Union vers Toulouse,AXIMUM,2011-04-28T00:00:00Z,Radar feu rouge,L UNION,,,,
2018-06-28T12:25:53Z,2018-06-28T11:07:49Z,31,43.62142,1.42486,13424,Bd de Suisse vers la barrière de Paris,AXIMUM,2010-12-13T00:00:00Z,Radar feu rouge,TOULOUSE,,,,
2018-06-28T12:25:53Z,2018-06-28T11:07:49Z,31,43.53315,1.34365,13425,Toulouse vers Villeneuve Tolosane,AXIMUM,2011-04-04T00:00:00Z,Radar feu rouge,CUGNAUX,,,,
2018-06-28T12:25:53Z,2018-06-28T11:07:49Z,31,43.64143,1.46687,13426,Toulouse vers l'Union,AXIMUM,2011-03-21T00:00:00Z,Radar feu rouge,TOULOUSE,,,,
2018-06-28T12:25:53Z,2018-06-28T11:07:49Z,31,43.59443,1.45711,13427,Vers Port St Sauveur,AXIMUM,2010-12-01T00:00:00Z,Radar feu rouge,TOULOUSE,,,,
2018-06-28T12:25:53Z,2018-06-28T11:07:49Z,31,43.56676,1.45867,13428,Ramonville St Agne vers Toulouse,AXIMUM,2011-03-18T00:00:00Z,Radar feu rouge,TOULOUSE,,,,
2018-06-28T12:25:53Z,2018-06-28T11:07:49Z,31,43.59323,1.4287,13429,Rue des Arcs St Cyprien vers Bd Déodat de Séverac,AXIMUM,2011-01-28T00:00:00Z,Radar feu rouge,TOULOUSE,,,,
